file_id,cell_id,EOL,initial_capacity,resistance_initial,capacity_c10,soh_c10,capacity_c50,soh_c50,capacity_c100,soh_c100,capacity_slope_w20,capacity_mean_w20,capacity_std_w20,soh_w20,resistance_mean_w20,resistance_slope_w20,efficiency_mean_w20,efficiency_std_w20,temp_mean_w20,capacity_slope_w50,capacity_mean_w50,capacity_std_w50,soh_w50,resistance_mean_w50,resistance_slope_w50,efficiency_mean_w50,efficiency_std_w50,temp_mean_w50,capacity_slope_w100,capacity_mean_w100,capacity_std_w100,soh_w100,resistance_mean_w100,resistance_slope_w100,efficiency_mean_w100,efficiency_std_w100,temp_mean_w100,delta_v_mean_c10_c50,delta_v_std_c10_c50,delta_v_var_c10_c50,delta_v_min_c10_c50,delta_v_max_c10_c50,delta_v_mean_c10_c100,delta_v_std_c10_c100,delta_v_var_c10_c100,delta_v_min_c10_c100,delta_v_max_c10_c100
FastCharge_000006_CH19_structure.json,el150800737270,1039,1.0683683000000002,0.0159374121576547,1.0727774,1.0041269476078614,1.0730721,1.004402788813558,1.0724456,1.003816380549666,0.00020622812030080318,1.0721742,0.00136865982369614,1.0044942366784937,0.01581133008003229,-7.704919890353424e-06,0.8802396637433911,0.00038310709678508227,32.970387840270995,4.34044609843908e-05,1.072814998,0.001012885851908276,1.004402788813558,0.015789372026920264,-1.4896050435443555e-06,0.8798671698928421,0.0005483821308972289,33.02267486572266,3.316146414642196e-06,1.072814416,0.0007383210128013253,1.003816380549666,0.01579997206106777,3.912925894577543e-07,0.8784229036683218,0.001736758344455149,33.087905387878415,-0.002929212160725,0.0052590212037642,2.7657304021641574e-05,-0.0320664465936793,0.0068734733842448,-0.0096823572559242,0.0121142687192767,0.0001467555066028,-0.0733703394812361,0.0086893905224889
FastCharge_000012_CH13_structure.json,el150800737280,1115,1.0622736000000002,0.0149485720321536,1.0651053999999998,1.00266579156255,1.065057,1.002620228912777,1.0635946000000005,1.001243559098146,0.00012153563909774485,1.06458537,0.0008528235779456004,1.0029130913165873,0.014968290226533962,7.974088920232307e-07,0.8860634966173165,0.00030838463421648237,36.066826820373535,2.5584499399759327e-05,1.064982864,0.0006429310939004061,1.002620228912777,0.01498571550473566,1.0039439561272354e-06,0.8855882533458522,0.0005592128039670295,35.999756774902345,-1.0865450945095464e-05,1.064629226,0.000648661194248556,1.001243559098146,0.014999449830502228,6.804227529436307e-07,0.8845808107355456,0.0012637973836246929,36.08627487182617,-0.0028584639965116,0.0054551014841962,2.9758132202880532e-05,-0.0286926991298437,0.0042322239235921,-0.0080236532539366,0.0118036985309453,0.0001393272990094,-0.0679130429457686,0.008044684364687
FastCharge_000056_CH11_structure.json,el150800460602,449,1.0708591,0.0178041979670524,1.0778636,1.0065410099237144,1.0791321000000005,1.007725572860146,1.0759983999999998,1.0047992308231772,0.00027507526315789305,1.077113595,0.0019179779040632533,1.0075406745854798,0.017645299714058576,-2.209826099469188e-05,0.8766013129858031,0.0009726923735901507,32.525680446624754,7.518996878750303e-05,1.07828491,0.0015837075225242463,1.007725572860146,0.017577843889594023,-4.803332425250941e-06,0.8755288168091871,0.0016261570984171284,32.64315029144287,-8.153149714969834e-06,1.077955578,0.0013487344745041346,1.0047992308231772,0.017555408757179928,-1.4383683275645147e-06,0.8723122502627355,0.0037943075040962762,32.74881639480591,-0.0057719581790308,0.0088861073466954,7.896290377699467e-05,-0.0491573395285622,0.0039884939991656,-0.016758501499504,0.0180929697194454,0.0003273555532687,-0.1036317021586499,0.0310917944900994
FastCharge_000039_CH28_structure.json,EL150800460644,917,1.076773,0.0166893359273672,1.0827931,1.0055908719850888,1.0831246,1.005898736316754,1.0818107,1.0046785162703744,0.00021029729323311696,1.08216079,0.0015642620790327886,1.0060111091195636,0.0165101626887917,-8.071950615796871e-06,0.8801667209562464,0.0003999990680691605,32.604521942138675,4.345666746696873e-05,1.082814394,0.001125444539266144,1.005898736316754,0.016506023332476572,-3.115238905808558e-07,0.8794622261982684,0.0008513881568946683,32.62045959472656,-1.487695769572739e-06,1.0827227230000005,0.0008752478632770173,1.0046785162703744,0.01654696172103281,1.7558729531456099e-06,0.8776889687876553,0.002192529947002832,32.70368427276611,-0.0051442087006668,0.0067832496832349,4.6012476265107355e-05,-0.0399310556325605,0.011815295639685,-0.011377127535558,0.0136337334959774,0.0001858786890393,-0.0803012377402172,0.0098085003590959
FastCharge_000015_CH12_structure.json,el150800737294,1267,1.0600003999999998,0.0149141186848282,1.0627875,1.0026293386304383,1.0624027,1.002266319899502,1.0606135,1.0005783960081527,0.00011978699248120934,1.062389515,0.0008523301457035524,1.0026468857936284,0.014696640335023353,-1.3923675830202122e-05,0.8901403247223264,0.0011630675053216607,36.35272769927978,1.3975241296508315e-05,1.0625936200000001,0.0005826822640170266,1.002266319899502,0.01465480806305999,-3.074460661783719e-06,0.8905882994894158,0.0010563416431586812,36.55143356323242,-1.8553947794782538e-05,1.062052784,0.0007641380936349035,1.0005783960081527,0.014621522137895178,-1.5768981987187948e-06,0.890174921538089,0.0011587677758751285,36.78314571380615,0.0012915663394424,0.0021265680844256,4.5222918176977605e-06,-0.0149905403305417,0.0092245818807183,-0.0003389621990323,0.0049493710738934,2.4496274027093335e-05,-0.0312622680549723,0.0218245074730298
FastCharge_000044_CH12_structure.json,EL150800463871,559,1.0800719,0.0154993636533617,1.0858023,1.0053055727123352,1.0834514,1.003128958359161,1.0767291,0.9969050208601854,5.610406015040102e-05,1.0841632499999998,0.0018715426576757278,1.0042109233653795,0.014402022864669526,-6.681679698981635e-05,0.877557624101802,0.001767347914680028,33.31197547912598,-1.5118847539055817e-06,1.084262048,0.0012290897402939917,1.003128958359161,0.014763013049960083,1.2171909678167648e-05,0.876070396063292,0.0018949008032262747,33.19521301269531,-7.807524152415444e-05,1.082204952,0.0025963822282738026,0.9969050208601854,0.014943425152450753,6.940614531571594e-06,0.8727622729314565,0.0038691039974073013,33.1392004776001,-0.0103187232217693,0.0114836573594875,0.0001318743863501,-0.06368822948009,0.0106393715088453,-0.0201857476842117,0.0205897043573209,0.0004239359255218,-0.1141546863371028,0.0221684799021026
FastCharge_000013_CH13_structure.json,EL150800463980,905,1.0729031999999998,0.0166738592088222,1.0795403,1.0061861125961784,1.0824872,1.0089327723134764,1.0816405,1.0081436051267254,0.00036259842105262625,1.0790336950000001,0.0026999211618999445,1.0081539508876478,0.01569686625152822,-4.126211922419421e-05,0.882647343126249,0.0012510388592332341,33.31148414611816,0.00012299811284513098,1.081046586,0.00237560356987526,1.0089327723134764,0.016195795238017993,2.1560651843859675e-05,0.8820975492892904,0.0010169082021179285,33.195428619384764,2.9769201320134285e-05,1.081616604,0.0017919155917018096,1.0081436051267254,0.016399427670985414,9.143650073512116e-06,0.8807313762092452,0.0017572217025037728,33.21057205200195,-0.0034262033075831,0.0037075760673487,1.3746120295177248e-05,-0.0224633003684324,0.0077158378567441,-0.009277559047233,0.0100373069962992,0.0001007475317379,-0.0593185580611601,1.7680648042972535e-05
FastCharge_000021_CH28_structure.json,el150800460510,474,1.0676208,0.017311904579401,1.0739849,1.0059610116251012,1.0701246000000002,1.0023452147054461,1.0600308,0.9928907342382239,0.00016679563909778123,1.0734297400000001,0.0015199122857586379,1.005866502413591,0.016695034410804464,-4.271948219914115e-05,0.8745646187751124,0.0007841241000968045,33.44381484985352,-5.3843961584649484e-05,1.07263565,0.0014223711659408678,1.0023452147054461,0.016476937122642945,-1.422711485932029e-05,0.8731093497437111,0.001587143334471121,33.485477447509766,-0.00014282506330632336,1.0689399820000003,0.00435158235099326,0.9928907342382239,0.016353701148182104,-5.637314276780519e-06,0.8695939064666107,0.0039855115551233585,33.59764053344727,-0.0081361513331278,0.0102309851726405,0.0001046730576027,-0.0608167073172847,0.0161280919185009,-0.0197177003520972,0.0207947840932794,0.0004324230454861,-0.1158096325480415,0.0291281045674272
FastCharge_000018_CH18_structure.json,EL150800464881,788,1.0825964,0.0164523068815469,1.0886388,1.0055813967236544,1.0887345,1.0056697953179967,1.0870851,1.0041462358456024,0.00022119578947367918,1.08790954,0.0016045126170896838,1.0059032156397343,0.016311393398791493,-7.397626855767391e-06,0.8744117269658291,0.00045770384564368534,32.973198318481444,4.27366866746506e-05,1.088545246,0.0011425435988547598,1.0056697953179967,0.016307253539562173,-5.2887709343978e-07,0.8733935264487106,0.001087175190530948,32.982657470703124,-6.6192925292569625e-06,1.0883107509999999,0.000955840401269479,1.0041462358456024,0.016326143443584396,7.94131566982485e-07,0.8710583354427891,0.0027629836167758852,33.044624938964844,-0.0071315026290257,0.0080076915253795,6.412312356563477e-05,-0.0438816018279841,0.004847074571018,-0.0144235823710417,0.015522247631484,0.0002409401715331,-0.0856491270299306,0.0042257611640517
FastCharge_000006_CH11_structure.json,el150800737313,1063,1.0642239,0.01516829803586,1.068262,1.0037944083007344,1.0681363,1.0036762940580455,1.0664777,1.0021177874317613,0.00016340330827070248,1.06765682,0.0011820567916136717,1.0038734330247612,0.015004955511540108,-1.1896955451573591e-05,0.8827071246882989,0.0006835990207735534,34.64493885040283,2.8393066026388198e-05,1.0680929879999999,0.00084215051591506,1.0036762940580455,0.014982224311679544,-1.590017090682054e-06,0.8827967310739956,0.000530983757174438,34.706428146362306,-1.2204248424842236e-05,1.0676866939999998,0.0007806130796777647,1.0021177874317613,0.014986396450549312,1.5779310362946692e-07,0.88201255628665,0.00108081216019467,34.830649833679196,-0.0010966696162159,0.0040858500368112,1.6694170523310834e-05,-0.022352846880409,0.0144956974477263,-0.0062204924088087,0.0099375656513274,9.875521107444296e-05,-0.0584896686443885,0.0077232428125038
FastCharge_000066_CH25_structure.json,EL150800460630,1017,1.0722208999999998,0.016710165888071,1.077704,1.0051137783268356,1.0785308999999998,1.0058849813503916,1.0776313999999998,1.0050460683987785,0.00021363533834588952,1.0771393800000002,0.0015017278087589678,1.0056691676127563,0.0165623744949698,-8.925972016235154e-06,0.8830326586186796,0.00045084848968305463,33.3082088470459,5.2156533013197496e-05,1.077892292,0.0011717638468292217,1.0058849813503916,0.01655293356627221,-8.968203043454943e-07,0.8824481863292634,0.0007475525949845606,33.30903717041016,5.416975697568858e-06,1.0779750639999999,0.000915731045615475,1.0050460683987785,0.016588676068931774,1.4403680920102274e-06,0.8809360056285764,0.00190550701993074,33.37808757781983,-0.0048184167563098,0.0055675172474806,3.0997248300994174e-05,-0.031680958798558,0.0099142188866685,-0.0104306817347008,0.0119620523290247,0.0001430906959223,-0.0696987854479211,0.0096616129212656
FastCharge_000062_CH47_structure.json,el150800460678,440,1.0683196,0.0179262720048427,1.0772098,1.0083216670367183,1.0796571,1.0106124609152543,1.0795197,1.010483847717481,0.00035679150375942135,1.076657595,0.002477625949063958,1.0097539163373956,0.017653448134660677,-1.042423615778291e-05,0.8744121039858795,0.0006388538063018731,32.23437671661377,0.0001087191020408202,1.078290158,0.0020729060552847154,1.0106124609152543,0.017683562673628285,1.9955297871652053e-06,0.872472514938331,0.0020118927960350087,32.24323890686035,3.492940954096055e-05,1.0790222310000002,0.0016408830863102364,1.010483847717481,0.017802399210631804,4.424463533940157e-06,0.8683312537767115,0.004717372853848097,32.308165855407715,-0.0085949694808522,0.0103993199857093,0.0001081458561651,-0.0595909966339642,0.0015949940026445,-0.0184845124786574,0.019756017063153,0.0003903002101995,-0.1118060684630015,0.0064724728981229
FastCharge_000036_CH48_structure.json,el150800460599,743,1.0383378,0.0179337263107299,1.0486518,1.0099331835940095,1.0497504,1.010991220776129,1.0470229,1.008364426297492,0.0004548315037594532,1.0475701650000002,0.003035818297802894,1.0112822628628177,0.017486899718642167,-3.911660409959747e-05,0.863214455009621,0.0009748753789305783,32.40477123260498,9.853953421367735e-05,1.049076476,0.0022827929711263734,1.010991220776129,0.017316936030983873,-1.1335703290524429e-05,0.8631290573774858,0.0007452320517681399,32.37862434387207,-2.9938817881779466e-06,1.048796292,0.0017336088455981002,1.008364426297492,0.0172271353937685,-4.329016533317862e-06,0.8617516715440261,0.0016236998951785983,32.40354320526123,-0.0019542466231353,0.0043131701484056,1.860343672909784e-05,-0.0250388214201024,0.0252379393409301,-0.0067027239404757,0.0099010353137229,9.80305002835891e-05,-0.0556043253958433,0.0161722288851455
FastCharge_000006_CH3_structure.json,EL150800737380,935,1.0674757,0.0157609917223453,1.0717069,1.0039637436243278,1.0721097,1.0043410824246397,1.0710108,1.0033116444711576,0.0001816515037594226,1.071163205,0.0012395649569405514,1.0043758373141423,0.015607212018221569,-9.46887985880157e-06,0.8813295040306933,0.0006768568981779181,32.147414207458496,3.9193589435767335e-05,1.07176253,0.0009270317343543386,1.0043410824246397,0.015573748648166609,-2.114112261964683e-06,0.8813174686226953,0.0005236009293692049,32.17351501464844,-8.020468046711214e-07,1.071663629,0.0007010309327404942,1.0033116444711576,0.015574562046676827,-6.040625839782311e-09,0.880307172664121,0.0013053885681442912,32.242770500183106,-0.002099460274816,0.0046458115288882,2.158356476195125e-05,-0.024539023579579,0.0196858316372412,-0.0080819542532799,0.0113308396042033,0.0001283879261361,-0.0644125394397212,0.0146331372658723
FastCharge_000000_CH19_structure.json,el150800440551,484,1.0454259,0.0178641229867935,1.049107,1.0035211486533862,1.0430199,0.9976985456358027,1.0328457,0.987966435497724,5.43488721806546e-06,1.04853696,0.0008870803962438012,1.0022208173721352,0.01727213887497777,-6.328911513538343e-05,0.8703981009000952,0.000586070636102818,32.3414400100708,-0.00012645664345739042,1.0466687000000001,0.0020011482558771453,0.9976985456358027,0.016920233368873546,-2.2573113298358463e-05,0.8691022836857631,0.0015978136510145706,32.39796962738037,-0.00017513794719471563,1.042205661,0.005124816566159141,0.987966435497724,0.016814421080052808,-5.721294760095818e-06,0.8660510318932544,0.003493454382617034,32.44289520263672,-0.0099184035225246,0.0134478988065461,0.0001808459823111,-0.0637184745889394,0.0141543762611417,-0.0212585249882908,0.0199408816081986,0.0003976387593121,-0.1076922805310154,0.0170569648737268
FastCharge_000032_CH22_structure.json,el150800463245,523,1.0757267,0.0174319297075271,1.0838825,1.0075816654918022,1.0849303999999995,1.0085557976761195,1.0825431,1.0063365536990019,0.00029137706766917495,1.0831985549999998,0.002126291136809595,1.008443036693242,0.01708392566069957,-1.9100906425402574e-05,0.8771510143530733,0.0006517238996060134,31.96283664703369,7.314842737094505e-05,1.084320796,0.0016300857464514127,1.0085557976761195,0.017036021575331642,-3.511121793955866e-06,0.8758099678121212,0.001465745065136402,31.92984836578369,-2.8086378637837057e-06,1.084118849,0.0012681855128880118,1.0063365536990019,0.017021088171750264,-9.553578279592235e-07,0.8726430938700718,0.003594712830270632,31.928760890960692,-0.0072858014959745,0.008819479446193,7.778321770182134e-05,-0.0488177427046059,0.0149202936373691,-0.0152374319598059,0.017581134192771,0.0003090962795042,-0.0979535561404589,0.0043271462139085
FastCharge_000030_CH30_structure.json,el150800460449,495,1.0742625,0.0173219926655292,1.0816983,1.0069217719132895,1.0826744,1.0078303952711745,1.0809475,1.0062228738320476,0.0002593896992481455,1.081138915,0.0019268596363708106,1.007673822738856,0.017025924380868633,-1.2795009503237702e-05,0.8778448947650057,0.000752940259299053,32.77579040527344,6.310657863145456e-05,1.08206937,0.0014393713530913511,1.0078303952711745,0.016993423514068077,-2.1414817417087323e-06,0.8766410835292453,0.0013763289737479443,32.800513916015625,7.851971197072833e-07,1.081991011,0.0011007240137196166,1.0062228738320476,0.017009858507662966,2.740479462541923e-07,0.8735523833213437,0.003522477011618605,32.865418128967285,-0.0071144775828268,0.0088871739568917,7.89818609400553e-05,-0.0509919491840795,0.0038087534254467,-0.016383287500402,0.018110705091466,0.00032799763891,-0.1027738323052598,0.0036012217811367
FastCharge_000015_CH14_structure.json,el150800739476,1048,1.0717411,0.0152975060045719,1.0745391000000002,1.002610705141382,1.0749913,1.0030326354004713,1.0738586,1.001975757018183,0.00012227112781959524,1.07417891,0.0008451244570476408,1.0028418243921038,0.015156178828328804,-8.039855699341441e-06,0.8843307674528006,0.0007326006769773172,32.00427942276001,3.245159663865173e-05,1.074673006,0.0006802474242244817,1.0030326354004713,0.015131151229143098,-1.6663330836312124e-06,0.8843299491837554,0.0005763467735618874,32.04495666503906,-3.416277827771924e-06,1.074509803,0.0005578241795503473,1.001975757018183,0.015130787910893513,-5.5636059377735585e-08,0.8833710216308771,0.0012596237794591425,32.11622192382813,-0.0015203208148616,0.0040751129351113,1.6606545433912117e-05,-0.0219662698134333,0.0201760095027463,-0.007487976491307,0.0107486186798151,0.000115532803524,-0.0633714185643197,0.0054582846869268
FastCharge_000045_CH3_structure.json,EL150800460623,1176,1.0773673,0.0169606246054172,1.0837816999999998,1.005953772682724,1.0858485,1.0078721527932026,1.0849403999999998,1.007029264764208,0.00034151451127823265,1.083906415,0.0023623433273500228,1.00760167864757,0.015892056468874184,-4.381219387278584e-05,0.8862857028980488,0.002544115392732173,31.71506862640381,7.871866026409768e-05,1.08504789,0.0017631160819696712,1.0078721527932026,0.016410645768046336,2.2111307529984638e-05,0.8864120806990564,0.0016355250527121613,31.526478118896485,1.4744604860487471e-05,1.085291158,0.0012902981795058265,1.007029264764208,0.016603205241262867,8.741045365668141e-06,0.8860938341198192,0.0012996516847892348,31.483089237213136,-0.0006630583355339,0.0010505368945427,1.1036277667955406e-06,-0.0063799471598446,0.0121676114102475,-0.0042000855221092,0.0032705712994532,1.0696636624807232e-05,-0.0227254802012235,0.0090518347183707
FastCharge_000051_CH16_structure.json,EL150800453113,719,1.0585988000000002,0.0171231105923652,1.0666022,1.0075603713134758,1.0684544,1.0093100426715012,1.0677497,1.0086443513822232,0.0002653939849624211,1.0650336,0.0022532401869307874,1.0079946245924327,0.016921813879162025,-2.206309481446967e-05,0.8781051332338696,0.0012480349590474299,33.07866287231445,0.0001102900168067163,1.0668258080000002,0.002056157323926337,1.0093100426715012,0.016825988478958564,-5.330522717977699e-06,0.8777871478543429,0.000919182089139844,33.049961166381834,3.356754935494169e-05,1.067566305,0.0016538681557714755,1.0086443513822232,0.016842817701399282,3.8981764051171907e-07,0.8764241926897668,0.0018819715272775984,33.147989959716796,-0.0033672581079896,0.0049176328515842,2.418311286298015e-05,-0.0262428444222382,0.007773614057172,-0.0088638958882943,0.0112107340807228,0.0001256805586286,-0.0635641980684416,0.0094152059479082
